fund,fund_id,universe,method,effective_date,rank,ticker,asset_class,holding_group,weight
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,16,DIS,equity,Consumer,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,17,DOW,equity,Materials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,18,DUK,equity,Utilities,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,19,EA,equity,Comm,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,20,GE,equity,Industrials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,21,GILD,equity,Healthcare,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,22,GS,equity,Financials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,23,INTC,equity,Tech,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,24,KO,equity,Consumer,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,25,MMM,equity,Industrials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,26,MRK,equity,Healthcare,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,27,MS,equity,Financials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,28,NEE,equity,Utilities,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,29,NEM,equity,Materials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,30,NKE,equity,Consumer,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,31,NUE,equity,Materials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,32,NVDA,equity,Tech,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,33,O,equity,RealEstate,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,34,OXY,equity,Energy,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,35,PLD,equity,RealEstate,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,36,PSA,equity,RealEstate,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,37,QCOM,equity,Tech,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,38,SBUX,equity,Consumer,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,39,SHW,equity,Materials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,40,SLB,equity,Energy,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,41,SO,equity,Utilities,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,42,T,equity,Comm,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,43,TMUS,equity,Comm,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,44,TTWO,equity,Comm,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,45,UPS,equity,Industrials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,46,USB,equity,Financials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,47,V,equity,Financials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,48,WFC,equity,Financials,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,49,WMT,equity,Consumer,0.02
Equity-Only Equal Weight,equity_equal_weight,Equity-only,equal_weight,2023-12-04,50,XOM,equity,Energy,0.02
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,1,ADBE,equity,Tech,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,2,GE,equity,Industrials,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,3,INTC,equity,Tech,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,4,NVDA,equity,Tech,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,5,SO,equity,Utilities,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,6,TTWO,equity,Comm,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,7,V,equity,Financials,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,8,WMT,equity,Consumer,0.0999999999999998
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,9,BA,equity,Industrials,0.0773881622847489
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,10,MRK,equity,Healthcare,0.0682508108085835
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,11,TMUS,equity,Comm,0.0499896397578919
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,12,CMCSA,equity,Comm,0.0043713871487755
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,13,ABBV,equity,Healthcare,3.963158857677964e-16
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,14,SLB,equity,Energy,1.3349608378767335e-16
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,15,DOW,equity,Materials,1.1035672596401286e-16
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,16,AMGN,equity,Healthcare,1.1031128357945534e-16
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,17,GILD,equity,Healthcare,9.712264240830523e-17
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,18,CAT,equity,Industrials,8.436895560130206e-17
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,19,DD,equity,Materials,8.215930840379045e-17
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,20,KO,equity,Consumer,7.13336609324991e-17
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,21,T,equity,Comm,3.375261728603673e-17
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,22,COP,equity,Energy,3.3805438868900927e-18
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,23,OXY,equity,Energy,2.69080705000182e-18
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,24,AEP,equity,Utilities,2.6589074633699653e-18
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,25,ABT,equity,Healthcare,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,26,AMD,equity,Tech,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,27,AMT,equity,RealEstate,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,28,CCI,equity,RealEstate,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,29,CVX,equity,Energy,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,30,D,equity,Utilities,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,31,DIS,equity,Consumer,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,32,DUK,equity,Utilities,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,33,EA,equity,Comm,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,34,GS,equity,Financials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,35,MMM,equity,Industrials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,36,MS,equity,Financials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,37,NEE,equity,Utilities,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,38,NEM,equity,Materials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,39,NKE,equity,Consumer,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,40,NUE,equity,Materials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,41,O,equity,RealEstate,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,42,PLD,equity,RealEstate,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,43,PSA,equity,RealEstate,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,44,QCOM,equity,Tech,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,45,SBUX,equity,Consumer,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,46,SHW,equity,Materials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,47,UPS,equity,Industrials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,48,USB,equity,Financials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,49,WFC,equity,Financials,0.0
Equity-Only Maximum Sharpe,equity_max_sharpe,Equity-only,max_sharpe,2023-12-04,50,XOM,equity,Energy,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,1,KO,equity,Consumer,0.1879676833013247
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,2,WMT,equity,Consumer,0.1784356345948437
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,3,MRK,equity,Healthcare,0.1034983512354674
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,4,ABBV,equity,Healthcare,0.0878300744916326
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,5,O,equity,RealEstate,0.0845685529279909
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,6,V,equity,Financials,0.0775626873283667
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,7,TMUS,equity,Comm,0.0641118525950838
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,8,EA,equity,Comm,0.0423926144408921
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,9,T,equity,Comm,0.0362861355936476
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,10,OXY,equity,Energy,0.0277709755438048
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,11,CVX,equity,Energy,0.0251530103228403
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,12,ABT,equity,Healthcare,0.0197917131321994
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,13,NVDA,equity,Tech,0.0120618528058028
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,14,GE,equity,Industrials,0.0117236562355881
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,15,NEM,equity,Materials,0.0112457712259639
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,16,AMGN,equity,Healthcare,0.009960754010662
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,17,AMD,equity,Tech,0.0088830694538738
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,18,DD,equity,Materials,0.007761858544145
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,19,INTC,equity,Tech,0.0029937522158692
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,20,USB,equity,Financials,8.868541015469967e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,21,AEP,equity,Utilities,6.421721483293211e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,22,MMM,equity,Industrials,3.124031519123543e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,23,CCI,equity,RealEstate,3.01830719550586e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,24,SHW,equity,Materials,2.988544429955897e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,25,NEE,equity,Utilities,2.78428210749246e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,26,DUK,equity,Utilities,2.7259580049844266e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,27,SLB,equity,Energy,2.1559101455209602e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,28,WFC,equity,Financials,2.0631118588830002e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,29,D,equity,Utilities,1.539769467893453e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,30,SBUX,equity,Consumer,1.1169380559260776e-17
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,31,NKE,equity,Consumer,7.177154664846333e-18
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,32,QCOM,equity,Tech,6.728124881484832e-18
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,33,PSA,equity,RealEstate,5.288435310001561e-19
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,34,ADBE,equity,Tech,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,35,AMT,equity,RealEstate,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,36,BA,equity,Industrials,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,37,CAT,equity,Industrials,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,38,CMCSA,equity,Comm,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,39,COP,equity,Energy,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,40,DIS,equity,Consumer,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,41,DOW,equity,Materials,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,42,GILD,equity,Healthcare,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,43,GS,equity,Financials,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,44,MS,equity,Financials,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,45,NUE,equity,Materials,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,46,PLD,equity,RealEstate,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,47,SO,equity,Utilities,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,48,TTWO,equity,Comm,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,49,UPS,equity,Industrials,0.0
Equity-Only Minimum Variance,equity_min_variance,Equity-only,min_variance,2023-12-04,50,XOM,equity,Energy,0.0
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,1,AEP,equity,Utilities,0.0181244982531321
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,2,D,equity,Utilities,0.0181244982531321
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,3,DUK,equity,Utilities,0.0181244982531321
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,4,NEE,equity,Utilities,0.0181244982531321
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,5,SO,equity,Utilities,0.0181244982531321
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,6,DIS,equity,Consumer,0.0174416058207628
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,7,KO,equity,Consumer,0.0174416058207628
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,8,NKE,equity,Consumer,0.0174416058207628
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,9,SBUX,equity,Consumer,0.0174416058207628
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,10,WMT,equity,Consumer,0.0174416058207628
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,11,DD,equity,Materials,0.0171826711252985
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,12,DOW,equity,Materials,0.0171826711252985
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,13,NEM,equity,Materials,0.0171826711252985
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,14,NUE,equity,Materials,0.0171826711252985
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,15,SHW,equity,Materials,0.0171826711252985
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,16,CMCSA,equity,Comm,0.0168117288740193
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,17,EA,equity,Comm,0.0168117288740193
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,18,T,equity,Comm,0.0168117288740193
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,19,TMUS,equity,Comm,0.0168117288740193
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,20,TTWO,equity,Comm,0.0168117288740193
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,21,AMT,equity,RealEstate,0.0167201347486565
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,22,CCI,equity,RealEstate,0.0167201347486565
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,23,O,equity,RealEstate,0.0167201347486565
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,24,PLD,equity,RealEstate,0.0167201347486565
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,25,PSA,equity,RealEstate,0.0167201347486565
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,26,ADA-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,27,BCH-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,28,BTC-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,29,EOS-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,30,ETC-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,31,ETH-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,32,LTC-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,33,TRX-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,34,XLM-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,35,XRP-USD,crypto,Crypto,0.0166666666666666
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,36,ADBE,equity,Tech,0.0165088550369996
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,37,AMD,equity,Tech,0.0165088550369996
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,38,INTC,equity,Tech,0.0165088550369996
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,39,NVDA,equity,Tech,0.0165088550369996
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,40,QCOM,equity,Tech,0.0165088550369996
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,41,BA,equity,Industrials,0.0162406113901229
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,42,CAT,equity,Industrials,0.0162406113901229
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,43,GE,equity,Industrials,0.0162406113901229
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,44,MMM,equity,Industrials,0.0162406113901229
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,45,UPS,equity,Industrials,0.0162406113901229
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,46,ABBV,equity,Healthcare,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,47,ABT,equity,Healthcare,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,48,AMGN,equity,Healthcare,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,49,COP,equity,Energy,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,50,CVX,equity,Energy,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,51,GILD,equity,Healthcare,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,52,MRK,equity,Healthcare,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,53,OXY,equity,Energy,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,54,SLB,equity,Energy,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,55,XOM,equity,Energy,0.0159502177384228
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,56,GS,equity,Financials,0.0157361259408288
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,57,MS,equity,Financials,0.0157361259408288
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,58,USB,equity,Financials,0.0157361259408288
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,59,V,equity,Financials,0.0157361259408288
Sentiment-Tilted Equal Weight,combined_sentiment_tilt,Combined,sentiment_tilt,2023-12-04,60,WFC,equity,Financials,0.0157361259408288
